year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,state_name_index,predicted_label,Latitude,Longitude
1998,NM,New Mexico,1737000,16700,190,957,0,2839,12714,100011,24213,65031,10767,31.0,4727,34.1662325,-106.0260685
1998,NM,New Mexico,1737000,16700,190,957,0,2839,12714,100011,24213,65031,10767,31.0,4727,34.1662325,-106.0260685
1998,NV,Nevada,1747000,11244,170,911,0,4453,5710,81006,19873,47367,13766,28.0,11244,38.502032,-117.0230604
1998,NY,New York,18175000,115915,924,3843,0,49125,62023,536287,104821,363295,68171,50.0,117836,40.7056258,-73.97968
1998,NY,New York,18175000,115915,924,3843,0,49125,62023,536287,104821,363295,68171,50.0,117836,40.7056258,-73.97968
1998,OH,Ohio,11209000,40628,443,4543,0,14960,20682,444438,90805,310612,43021,34.0,85606,40.1903624,-82.6692525
1998,OH,Ohio,11209000,40628,443,4543,0,14960,20682,444438,90805,310612,43021,34.0,85606,40.1903624,-82.6692525
1998,OK,Oklahoma,3347000,18053,204,1513,0,3078,13258,149426,38268,97593,13565,35.0,18887,35.3097654,-98.7165585
1998,OK,Oklahoma,3347000,18053,204,1513,0,3078,13258,149426,38268,97593,13565,35.0,18887,35.3097654,-98.7165585
1998,OR,Oregon,3282000,13778,126,1307,0,3452,8893,171545,30442,123841,17262,36.0,15254,44.1419049,-120.5380993
1998,OR,Oregon,3282000,13778,126,1307,0,3452,8893,171545,30442,123841,17262,36.0,15254,44.1419049,-120.5380993
1998,PA,Pennsylvania,12001000,50470,633,3223,0,19787,26827,342318,63777,235873,42668,37.0,42459,40.9945928,-77.6046984
1998,PA,Pennsylvania,12001000,50470,633,3223,0,19787,26827,342318,63777,235873,42668,37.0,42459,40.9945928,-77.6046984
1998,RI,Rhode Island,988000,3084,24,351,0,659,2050,31672,6452,21391,3829,38.0,3292,41.5827282,-71.5064508
1998,RI,Rhode Island,988000,3084,24,351,0,659,2050,31672,6452,21391,3829,38.0,3292,41.5827282,-71.5064508
1998,SC,South Carolina,3836000,34647,306,1753,0,5943,26645,186960,44600,126412,15948,39.0,33455,33.62505,-80.9470381
1998,SC,South Carolina,3836000,34647,306,1753,0,5943,26645,186960,44600,126412,15948,39.0,33455,33.62505,-80.9470381
1998,SD,South Dakota,738000,1139,10,258,0,149,722,18227,3458,14006,763,40.0,691,44.2126995,-100.2471641
1998,SD,South Dakota,738000,1139,10,258,0,149,722,18227,3458,14006,763,40.0,691,44.2126995,-100.2471641
1998,TN,Tennessee,5431000,38832,460,2485,0,9667,26220,234588,58432,148057,28099,41.0,23857,35.830521,-85.9785989
1998,TN,Tennessee,5431000,38832,460,2485,0,9667,26220,234588,58432,148057,28099,41.0,23857,35.830521,-85.9785989
1998,TX,Texas,19760000,111566,1346,7913,0,28677,73630,898496,194883,606967,96646,42.0,112306,31.1693363,-100.0768425
1998,TX,Texas,19760000,111566,1346,7913,0,28677,73630,898496,194883,606967,96646,42.0,112306,31.1693363,-100.0768425
1998,US,United States,270248003,1533887,16974,93144,0,447186,976583,10951827,2332735,7376311,1242781,51.0,1636096,0.0,0.0
1998,UT,Utah,2100000,6599,65,875,0,1385,4274,109025,17070,84255,7700,43.0,6599,39.4997605,-111.547028
1998,VA,Virginia,6791000,22115,422,1810,0,7171,12712,226461,38094,170012,18355,45.0,22115,38.0033855,-79.4587861
1998,VT,Vermont,591000,628,13,163,0,56,396,17924,3966,13084,874,44.0,628,43.8717545,-72.4477828
1998,WA,Washington,5689000,24380,224,2740,0,6577,14839,309419,60446,213773,35200,46.0,28142,38.8993487,-77.0145665
1998,WA,Washington,5689000,24380,224,2740,0,6577,14839,309419,60446,213773,35200,46.0,28142,38.8993487,-77.0145665
1998,WI,Wisconsin,5224000,13009,190,1037,0,4474,7308,172084,29740,128134,14210,48.0,16330,44.7862968,-89.8267049
1998,WI,Wisconsin,5224000,13009,190,1037,0,4474,7308,172084,29740,128134,14210,48.0,16330,44.7862968,-89.8267049
1998,WV,West Virginia,1811000,4503,78,339,0,676,3410,41627,11110,27127,3390,47.0,5006,38.9201705,-80.1816905
1998,WY,Wyoming,481000,1191,23,133,0,78,957,17124,2696,13759,669,49.0,368,43.000325,-107.5545669
1998,WY,Wyoming,481000,1191,23,133,0,78,957,17124,2696,13759,669,49.0,368,43.000325,-107.5545669
1999,AK,Alaska,619500,3908,52,517,0,566,2773,23099,3787,16654,2658,1.0,3554,61.3025006,-158.7750198
1999,AK,Alaska,619500,3908,52,517,0,566,2773,23099,3787,16654,2658,1.0,3554,61.3025006,-158.7750198
1999,AL,Alabama,4369862,21421,345,1513,0,5297,14266,171398,38648,119616,13134,0.0,21421,32.6010112,-86.6807365
1999,AR,Arkansas,2551373,10848,143,710,0,2024,7971,92283,21692,63927,6664,3.0,8841,34.7519275,-92.1313784
1999,AR,Arkansas,2551373,10848,143,710,0,2024,7971,92283,21692,63927,6664,3.0,8841,34.7519275,-92.1313784
1999,AZ,Arizona,4778332,26334,384,1383,0,7288,17279,255401,49423,167731,38247,2.0,21768,34.1682185,-111.930907
1999,AZ,Arizona,4778332,26334,384,1383,0,7288,17279,255401,49423,167731,38247,2.0,21768,34.1682185,-111.930907
1999,CA,California,33145121,207879,2005,9363,0,60039,136472,1053285,223814,660991,168480,4.0,207879,37.2718745,-119.2704153
1999,CO,Colorado,4056133,13811,185,1679,0,3056,8891,151002,26979,109228,14795,5.0,13085,38.9979339,-105.550567
1999,CO,Colorado,4056133,13811,185,1679,0,3056,8891,151002,26979,109228,14795,5.0,13085,38.9979339,-105.550567
1999,CT,Connecticut,3282031,11342,107,654,0,4054,6527,99894,19298,69299,11297,6.0,13005,41.5187835,-72.757507
1999,CT,Connecticut,3282031,11342,107,654,0,4054,6527,99894,19298,69299,11297,6.0,13005,41.5187835,-72.757507
1999,DC,District of Columbia,519000,8448,241,248,0,3344,4615,33420,5067,21701,6652,8.0,9195,38.8993487,-77.0145666
1999,DC,District of Columbia,519000,8448,241,248,0,3344,4615,33420,5067,21701,6652,8.0,9195,38.8993487,-77.0145666
1999,DE,Delaware,753538,5534,24,529,0,1492,3489,30922,5245,22634,3043,7.0,4836,39.145251,-75.4189206
1999,DE,Delaware,753538,5534,24,529,0,1492,3489,30922,5245,22634,3043,7.0,4836,39.145251,-75.4189206
1999,FL,Florida,15111244,129044,859,6990,0,31969,89226,808674,181378,534105,93191,9.0,129044,27.9757279,-83.8330166
1999,GA,Georgia,7788240,41585,583,2319,0,12962,25721,359383,71429,247834,40120,10.0,51512,32.6781248,-83.2229757
1999,GA,Georgia,7788240,41585,583,2319,0,12962,25721,359383,71429,247834,40120,10.0,51512,32.6781248,-83.2229757
1999,HI,Hawaii,1185497,2785,44,354,0,1044,1343,54539,9421,40458,4660,11.0,3510,20.46,-157.505
1999,ID,Idaho,1251700,3066,25,417,0,223,2401,36363,7641,26824,1898,12.0,1404,45.4945756,-114.1424303
1999,ID,Idaho,1251700,3066,25,417,0,223,2401,36363,7641,26824,1898,12.0,1404,45.4945756,-114.1424303
1999,IL,Illinois,12128370,83621,939,4297,0,26365,52020,463939,86317,320954,56668,13.0,51213,39.739318,-89.504139
1999,IL,Illinois,12128370,83621,939,4297,0,26365,52020,463939,86317,320954,56668,13.0,51213,39.739318,-89.504139
1999,IN,Indiana,5942901,22261,391,1607,0,6496,13767,201547,42463,138794,20290,14.0,20294,39.7662195,-86.441277
1999,IN,Indiana,5942901,22261,391,1607,0,6496,13767,201547,42463,138794,20290,14.0,20294,39.7662195,-86.441277
1999,KS,Kansas,2654052,10159,160,1065,0,2047,6887,107644,21874,79722,6048,16.0,10159,38.4987789,-98.3200779
1999,KY,Kentucky,3960825,12212,203,1148,0,3104,7757,104768,25180,70719,8869,17.0,11903,37.8222935,-85.7682399
1999,KY,Kentucky,3960825,12212,203,1148,0,3104,7757,104768,25180,70719,8869,17.0,11903,37.8222935,-85.7682399
1999,LA,Louisiana,4372035,32033,468,1448,0,7591,22526,219219,47775,149749,21695,18.0,30678,30.9733766,-91.4299097
1999,LA,Louisiana,4372035,32033,468,1448,0,7591,22526,219219,47775,149749,21695,18.0,30678,30.9733766,-91.4299097
1999,MA,Massachusetts,6175169,34023,122,1663,0,5931,26307,167437,32964,108845,25628,21.0,31137,42.0629398,-71.718067
1999,MA,Massachusetts,6175169,34023,122,1663,0,5931,26307,167437,32964,108845,25628,21.0,31137,42.0629398,-71.718067
1999,MD,Maryland,5171634,38447,465,1551,0,13636,22795,215973,43230,147296,25447,20.0,40903,38.8063524,-77.2684162
1999,MD,Maryland,5171634,38447,465,1551,0,13636,22795,215973,43230,147296,25447,20.0,40903,38.8063524,-77.2684162
1999,MI,Michigan,9863775,56709,695,4849,0,14103,37062,369887,76736,236351,56800,22.0,33031,44.9435598,-86.4158049
1999,MO,Missouri,5468338,27353,359,1439,0,7149,18406,223010,42476,157550,22984,25.0,22734,38.3046615,-92.437099
1999,MO,Missouri,5468338,27353,359,1439,0,7149,18406,223010,42476,157550,22984,25.0,22734,38.3046615,-92.437099
1999,MS,Mississippi,2768619,9671,213,1156,0,3091,5211,108560,29109,65919,13532,24.0,13085,32.5851062,-89.8772196
1999,MS,Mississippi,2768619,9671,213,1156,0,3091,5211,108560,29109,65919,13532,24.0,13085,32.5851062,-89.8772196
1999,MT,Montana,882779,2090,22,293,0,239,1536,29103,3876,23353,1874,26.0,637,46.6797995,-110.044783
1999,MT,Montana,882779,2090,22,293,0,239,1536,29103,3876,23353,1874,26.0,637,46.6797995,-110.044783
1999,NC,North Carolina,7650789,41474,552,2155,0,12087,26680,354497,98457,230463,25577,32.0,40051,35.2145629,-79.8912675
1999,NC,North Carolina,7650789,41474,552,2155,0,12087,26680,354497,98457,230463,25577,32.0,40051,35.2145629,-79.8912675
1999,ND,North Dakota,633666,424,10,142,0,56,216,14748,2337,11375,1036,33.0,424,47.4678819,-100.3022655
1999,NE,Nebraska,1666028,7167,60,414,0,1264,5429,61277,10158,45679,5440,27.0,7167,41.5008195,-99.680902
1999,NH,New Hampshire,1201134,1159,18,345,0,257,539,26247,3698,21195,1354,29.0,1270,44.0012306,-71.5799231
1999,NH,New Hampshire,1201134,1159,18,345,0,257,539,26247,3698,21195,1354,29.0,1270,44.0012306,-71.5799231
1999,NJ,New Jersey,8143412,33540,287,1409,0,14243,17601,243333,46998,160978,35357,30.0,33094,40.1430058,-74.7311156
1999,NJ,New Jersey,8143412,33540,287,1409,0,14243,17601,243333,46998,160978,35357,30.0,33094,40.1430058,-74.7311156
1999,NM,New Mexico,1739844,14520,170,944,0,2579,10827,89220,21481,59613,8126,31.0,12967,34.1662325,-106.0260685
1999,NM,New Mexico,1739844,14520,170,944,0,2579,10827,89220,21481,59613,8126,31.0,12967,34.1662325,-106.0260685
1999,NV,Nevada,1809253,10311,165,943,0,4209,4994,73874,17613,43167,13094,28.0,11492,38.502032,-117.0230604
1999,NV,Nevada,1809253,10311,165,943,0,4209,4994,73874,17613,43167,13094,28.0,11492,38.502032,-117.0230604
1999,NY,New York,18196601,107147,903,3563,0,43821,58860,489596,93217,338118,58261,50.0,105111,40.7056258,-73.97968
1999,NY,New York,18196601,107147,903,3563,0,43821,58860,489596,93217,338118,58261,50.0,105111,40.7056258,-73.97968
1999,OH,Ohio,11256654,35616,397,4129,0,14405,16685,414264,87023,288049,39192,34.0,44754,40.1903624,-82.6692525
1999,OK,Oklahoma,3358044,17066,231,1375,0,2785,12675,140220,34472,93616,12132,35.0,17758,35.3097654,-98.7165585
1999,OK,Oklahoma,3358044,17066,231,1375,0,2785,12675,140220,34472,93616,12132,35.0,17758,35.3097654,-98.7165585
1999,OR,Oregon,3316154,12432,88,1219,0,2858,8267,153434,26749,113052,13633,36.0,13085,44.1419049,-120.5380993
1999,OR,Oregon,3316154,12432,88,1219,0,2858,8267,153434,26749,113052,13633,36.0,13085,44.1419049,-120.5380993
1999,PA,Pennsylvania,11994016,50431,592,3279,0,18670,27890,323021,56037,227750,39234,37.0,50431,40.9945928,-77.6046984
1999,RI,Rhode Island,990819,2840,36,391,0,788,1625,32657,6341,22284,4032,38.0,3292,41.5827282,-71.5064508
1999,RI,Rhode Island,990819,2840,36,391,0,788,1625,32657,6341,22284,4032,38.0,3292,41.5827282,-71.5064508
1999,SC,South Carolina,3885736,32920,258,1587,0,5760,25315,173987,39630,119912,14445,39.0,21421,33.62505,-80.9470381
1999,SC,South Carolina,3885736,32920,258,1587,0,5760,25315,173987,39630,119912,14445,39.0,21421,33.62505,-80.9470381
1999,SD,South Dakota,733133,1227,18,336,0,103,770,18159,3255,14043,861,40.0,1237,44.2126995,-100.2471641
1999,SD,South Dakota,733133,1227,18,336,0,103,770,18159,3255,14043,861,40.0,1237,44.2126995,-100.2471641
1999,TN,Tennessee,5483535,38111,391,2415,0,8598,26707,219302,51362,142685,25255,41.0,38111,35.830521,-85.9785989
1999,TX,Texas,20044141,112306,1217,7614,0,29405,74070,896261,190362,613862,92037,42.0,112306,31.1693363,-100.0768425
1999,US,United States,272690813,1426044,15522,89411,0,409371,911740,10208334,2100739,6955520,1152075,51.0,1394461,0.0,0.0
1999,UT,Utah,2129836,5869,44,806,0,1158,3861,100130,14592,78156,7382,43.0,3485,39.4997605,-111.547028
1999,UT,Utah,2129836,5869,44,806,0,1158,3861,100130,14592,78156,7382,43.0,3485,39.4997605,-111.547028
1999,VA,Virginia,6872912,21626,392,1720,0,6947,12567,210260,32411,159896,17953,45.0,44918,38.0033855,-79.4587861
1999,VA,Virginia,6872912,21626,392,1720,0,6947,12567,210260,32411,159896,17953,45.0,44918,38.0033855,-79.4587861
1999,VT,Vermont,593740,676,17,136,0,65,458,16059,3537,11610,912,44.0,691,43.8717545,-72.4477828
1999,VT,Vermont,593740,676,17,136,0,65,458,16059,3537,11610,912,44.0,691,43.8717545,-72.4477828
1999,WA,Washington,5756361,21716,171,2711,0,5808,13026,280793,54652,192334,33807,46.0,23857,38.8993487,-77.0145665
1999,WA,Washington,5756361,21716,171,2711,0,5808,13026,280793,54652,192334,33807,46.0,23857,38.8993487,-77.0145665
1999,WI,Wisconsin,5250446,12908,179,1055,0,4449,7225,160154,25633,120702,13819,48.0,12700,44.7862968,-89.8267049
1999,WI,Wisconsin,5250446,12908,179,1055,0,4449,7225,160154,25633,120702,13819,48.0,12700,44.7862968,-89.8267049
1999,WV,West Virginia,1806928,6336,79,337,0,661,5259,42825,10303,28760,3762,47.0,6336,38.9201705,-80.1816905
1999,WY,Wyoming,479602,1115,11,137,0,74,893,15468,2349,12523,596,49.0,259,43.000325,-107.5545669
1999,WY,Wyoming,479602,1115,11,137,0,74,893,15468,2349,12523,596,49.0,259,43.000325,-107.5545669
2000,AL,Alabama,4447100,21620,329,1482,0,5702,14107,180539,40331,127399,12809,0.0,21620,32.6010112,-86.6807365
2000,AR,Arkansas,2673400,11904,168,848,0,2001,8887,98115,21443,69740,6932,3.0,8841,34.7519275,-92.1313784
2000,AR,Arkansas,2673400,11904,168,848,0,2001,8887,98115,21443,69740,6932,3.0,8841,34.7519275,-92.1313784
2000,AZ,Arizona,5130632,27281,359,1577,0,7504,17841,271811,51902,176705,43204,2.0,26984,34.1682185,-111.930907
2000,AZ,Arizona,5130632,27281,359,1577,0,7504,17841,271811,51902,176705,43204,2.0,26984,34.1682185,-111.930907
2000,CA,California,33871648,210531,2079,9785,0,60249,138418,1056183,222293,651855,182035,4.0,207879,37.2718745,-119.2704153
2000,CA,California,33871648,210531,2079,9785,0,60249,138418,1056183,222293,651855,182035,4.0,207879,37.2718745,-119.2704153
2000,CT,Connecticut,3405565,11058,98,678,0,3832,6450,99033,17436,68498,13099,6.0,11492,41.5187835,-72.757507
2000,CT,Connecticut,3405565,11058,98,678,0,3832,6450,99033,17436,68498,13099,6.0,11492,41.5187835,-72.757507
2000,DC,District of Columbia,572059,8626,239,251,0,3554,4582,33000,4745,21655,6600,8.0,8772,38.8993487,-77.0145666
2000,DC,District of Columbia,572059,8626,239,251,0,3554,4582,33000,4745,21655,6600,8.0,8772,38.8993487,-77.0145666
2000,DE,Delaware,783600,5363,25,424,0,1394,3520,29727,5216,21360,3151,7.0,4836,39.145251,-75.4189206
2000,DE,Delaware,783600,5363,25,424,0,1394,3520,29727,5216,21360,3151,7.0,4836,39.145251,-75.4189206
2000,FL,Florida,15982378,129777,903,7057,0,31809,90008,780377,172898,518298,89181,9.0,129044,27.9757279,-83.8330166
2000,FL,Florida,15982378,129777,903,7057,0,31809,90008,780377,172898,518298,89181,9.0,129044,27.9757279,-83.8330166
2000,GA,Georgia,8186453,41319,651,1968,0,13250,25450,347630,68488,240440,38702,10.0,51512,32.6781248,-83.2229757
2000,HI,Hawaii,1211537,2954,35,346,0,1123,1450,60033,10665,43254,6114,11.0,2954,20.46,-157.505
2000,IA,Iowa,2926324,7796,46,676,0,1071,6003,86834,16342,65118,5374,15.0,8034,41.9383166,-93.389798
2000,IA,Iowa,2926324,7796,46,676,0,1071,6003,86834,16342,65118,5374,15.0,8034,41.9383166,-93.389798
2000,ID,Idaho,1293953,3267,16,384,0,223,2644,37961,7330,28545,2086,12.0,3267,45.4945756,-114.1424303
2000,IL,Illinois,12419293,81196,898,3926,0,25641,50731,445278,81850,313161,50267,13.0,53824,39.739318,-89.504139
2000,IL,Illinois,12419293,81196,898,3926,0,25641,50731,445278,81850,313161,50267,13.0,53824,39.739318,-89.504139
2000,IN,Indiana,6080485,21230,352,1759,0,6282,12837,206905,41108,144707,21090,14.0,20294,39.7662195,-86.441277
2000,IN,Indiana,6080485,21230,352,1759,0,6282,12837,206905,41108,144707,21090,14.0,20294,39.7662195,-86.441277
2000,KS,Kansas,2688418,10470,169,1022,0,2048,7231,108057,21484,80077,6496,16.0,10071,38.4987789,-98.3200779
2000,KS,Kansas,2688418,10470,169,1022,0,2048,7231,108057,21484,80077,6496,16.0,10071,38.4987789,-98.3200779
2000,KY,Kentucky,4041769,11903,193,1091,0,3256,7363,107723,25308,73141,9274,17.0,11903,37.8222935,-85.7682399
2000,LA,Louisiana,4468976,30440,560,1497,0,7532,20851,211904,46289,144345,21270,18.0,30678,30.9733766,-91.4299097
2000,LA,Louisiana,4468976,30440,560,1497,0,7532,20851,211904,46289,144345,21270,18.0,30678,30.9733766,-91.4299097
2000,MA,Massachusetts,6349097,30230,125,1696,0,5815,22594,161901,30600,105425,25876,21.0,30585,42.0629398,-71.718067
2000,MA,Massachusetts,6349097,30230,125,1696,0,5815,22594,161901,30600,105425,25876,21.0,30585,42.0629398,-71.718067
2000,MD,Maryland,5296486,41663,430,1543,0,13560,26130,213422,39426,145423,28573,20.0,42015,38.8063524,-77.2684162
2000,MD,Maryland,5296486,41663,430,1543,0,13560,26130,213422,39426,145423,28573,20.0,42015,38.8063524,-77.2684162
2000,ME,Maine,1274923,1397,15,320,0,247,815,32003,6775,23906,1322,19.0,3202,45.2185133,-69.0148656
2000,ME,Maine,1274923,1397,15,320,0,247,815,32003,6775,23906,1322,19.0,3202,45.2185133,-69.0148656
2000,MN,Minnesota,4919479,13813,151,2240,0,3713,7709,157798,26116,118250,13432,23.0,25046,46.4418595,-93.3655146
2000,MN,Minnesota,4919479,13813,151,2240,0,3713,7709,157798,26116,118250,13432,23.0,25046,46.4418595,-93.3655146
2000,MO,Missouri,5595211,27419,347,1351,0,7598,18123,225919,41685,159539,24695,25.0,18201,38.3046615,-92.437099
2000,MO,Missouri,5595211,27419,347,1351,0,7598,18123,225919,41685,159539,24695,25.0,18201,38.3046615,-92.437099
2000,MS,Mississippi,2844658,10267,255,1019,0,2703,6290,103644,26918,69758,6968,24.0,8502,32.5851062,-89.8772196
2000,MS,Mississippi,2844658,10267,255,1019,0,2703,6290,103644,26918,69758,6968,24.0,8502,32.5851062,-89.8772196
2000,MT,Montana,902195,2807,20,308,0,203,2276,32198,3624,26678,1896,26.0,3351,46.6797995,-110.044783
2000,MT,Montana,902195,2807,20,308,0,203,2276,32198,3624,26678,1896,26.0,3351,46.6797995,-110.044783
2000,NC,North Carolina,8049313,40051,560,2181,0,12595,24715,355921,97888,232767,25266,32.0,40051,35.2145629,-79.8912675
2000,ND,North Dakota,642200,523,4,169,0,56,294,14171,2093,11092,986,33.0,522,47.4678819,-100.3022655
2000,ND,North Dakota,642200,523,4,169,0,56,294,14171,2093,11092,986,33.0,522,47.4678819,-100.3022655
2000,NE,Nebraska,1711263,5606,63,436,0,1147,3960,64479,10131,49118,5230,27.0,7167,41.5008195,-99.680902
2000,NE,Nebraska,1711263,5606,63,436,0,1147,3960,64479,10131,49118,5230,27.0,7167,41.5008195,-99.680902
2000,NH,New Hampshire,1235786,2167,22,522,0,453,1170,27901,4992,20761,2148,29.0,2144,44.0012306,-71.5799231
2000,NH,New Hampshire,1235786,2167,22,522,0,453,1170,27901,4992,20761,2148,29.0,2144,44.0012306,-71.5799231
2000,NJ,New Jersey,8414350,32298,289,1357,0,13553,17099,233637,43924,155562,34151,30.0,31488,40.1430058,-74.7311156
2000,NJ,New Jersey,8414350,32298,289,1357,0,13553,17099,233637,43924,155562,34151,30.0,31488,40.1430058,-74.7311156
2000,NM,New Mexico,1819046,13786,135,922,0,2499,10230,86605,21339,57925,7341,31.0,12448,34.1662325,-106.0260685
2000,NM,New Mexico,1819046,13786,135,922,0,2499,10230,86605,21339,57925,7341,31.0,12448,34.1662325,-106.0260685
2000,NV,Nevada,1998257,10474,129,860,0,4543,4942,74823,17526,44125,13172,28.0,11492,38.502032,-117.0230604
2000,NV,Nevada,1998257,10474,129,860,0,4543,4942,74823,17526,44125,13172,28.0,11492,38.502032,-117.0230604
2000,NY,New York,18976457,105111,952,3530,0,40539,60090,483078,87946,340901,54231,50.0,105111,40.7056258,-73.97968
2000,OH,Ohio,11353140,37935,418,4271,0,15610,17636,420939,88636,293277,39026,34.0,35616,40.1903624,-82.6692525
2000,OH,Ohio,11353140,37935,418,4271,0,15610,17636,420939,88636,293277,39026,34.0,35616,40.1903624,-82.6692525
2000,OK,Oklahoma,3450654,17177,182,1422,0,2615,12958,140125,31661,96116,12348,35.0,17177,35.3097654,-98.7165585
2000,OR,Oregon,3421399,12000,70,1286,0,2888,7756,153780,25618,114230,13932,36.0,12000,44.1419049,-120.5380993
2000,PA,Pennsylvania,12281054,51584,602,3247,0,18155,29580,316274,54080,225869,36325,37.0,35720,40.9945928,-77.6046984
2000,PA,Pennsylvania,12281054,51584,602,3247,0,18155,29580,316274,54080,225869,36325,37.0,35720,40.9945928,-77.6046984
2000,RI,Rhode Island,1048319,3121,45,412,0,922,1742,33323,6620,22038,4665,38.0,3278,41.5827282,-71.5064508
2000,RI,Rhode Island,1048319,3121,45,412,0,922,1742,33323,6620,22038,4665,38.0,3278,41.5827282,-71.5064508
2000,SC,South Carolina,4012012,33225,291,1660,0,6220,25054,181290,40319,125385,15586,39.0,42459,33.62505,-80.9470381
2000,SC,South Carolina,4012012,33225,291,1660,0,6220,25054,181290,40319,125385,15586,39.0,42459,33.62505,-80.9470381
